,id_empresa,data_inicio_atividade,data_cadastro,nome_economico,nome_bairro
1946,2220,2005-11-10,2009-01-07,Empresa 2220,Bairro 2
1947,403,2011-11-21,2012-03-01,Empresa 403,Bairro 2
1948,3567,2015-03-31,2015-03-31,Empresa 3567,Bairro 2
1949,4976,2019-05-31,2019-06-19,Empresa 4976,Bairro 2
1950,5533,2021-01-26,2021-02-04,Empresa 5533,Bairro 2
1951,2014,2004-09-15,2009-01-07,Empresa 2014,Bairro 2
1952,6114,2022-06-15,2022-06-21,Empresa 6114,Bairro 2
1953,2176,2005-10-31,2009-01-07,Empresa 2176,Bairro 2
1954,373,2012-01-23,2012-01-26,Empresa 373,Bairro 2
1955,3406,2014-04-10,2014-04-10,Empresa 3406,Bairro 2
1956,4038,2016-10-19,2016-11-01,Empresa 4038,Bairro 2
1957,6117,2022-06-21,2022-06-21,Empresa 6117,Bairro 2
1958,2095,2005-04-20,2009-01-07,Empresa 2095,Bairro 2
1959,4089,2016-06-06,2017-01-17,Empresa 4089,Bairro 2
1960,6109,2022-06-15,2022-06-15,Empresa 6109,Bairro 2
1961,5527,2021-01-08,2021-01-29,Empresa 5527,Bairro 2
1962,2659,2007-11-05,2008-11-18,Empresa 2659,Bairro 2
1963,2155,1986-10-03,2009-01-07,Empresa 2155,Bairro 2
1964,6105,2022-06-10,2022-06-10,Empresa 6105,Bairro 2
1965,2161,2005-11-01,2007-07-05,Empresa 2161,Bairro 2
1966,3180,2013-09-01,2013-09-09,Empresa 3180,Bairro 2
1967,2188,2005-10-31,,Empresa 2188,Bairro 2
1968,1494,1995-09-01,2011-05-30,Empresa 1494,Bairro 2
1969,3618,2014-08-14,2015-06-03,Empresa 3618,Bairro 2
1970,1907,2002-11-15,2015-05-27,Empresa 1907,Bairro 2
1971,2060,2005-03-01,2006-11-08,Empresa 2060,Bairro 2
1972,2201,2005-09-12,2007-05-17,Empresa 2201,Bairro 2
1973,2215,2006-04-01,2008-05-14,Empresa 2215,Bairro 2
1974,1481,1976-02-02,2010-10-28,Empresa 1481,Bairro 2
1975,5514,2021-01-06,2021-01-12,Empresa 5514,Bairro 2
1976,2042,2004-11-19,2009-01-07,Empresa 2042,Bairro 2
1977,2032,2019-06-04,2007-11-05,Empresa 2032,Bairro 2
1978,2243,2006-05-17,2008-07-15,Empresa 2243,Bairro 2
1979,2254,2006-06-13,2007-06-19,Empresa 2254,Bairro 2
1980,6091,2022-05-25,2022-05-25,Empresa 6091,Bairro 2
1981,3560,2015-02-19,2015-02-19,Empresa 3560,Bairro 2
1982,1259,1993-10-27,2015-05-29,Empresa 1259,Bairro 2
1983,3224,2013-10-30,2013-12-17,Empresa 3224,Bairro 2
1984,473,2012-04-25,2012-05-25,Empresa 473,Bairro 2
1985,173,2011-02-01,2011-02-14,Empresa 173,Bairro 2
1986,1982,2002-05-21,2009-01-07,Empresa 1982,Bairro 2
1987,3628,2014-09-12,2015-06-23,Empresa 3628,Bairro 2
1988,2303,2006-09-01,2006-11-23,Empresa 2303,Bairro 2
1989,2308,2006-11-20,2006-12-15,Empresa 2308,Bairro 2
1990,4343,2017-09-06,2017-09-29,Empresa 4343,Bairro 2
1991,5114,2019-10-24,2019-10-29,Empresa 5114,Bairro 2
1992,1987,2004-03-12,2011-12-12,Empresa 1987,Bairro 2
1993,3632,2015-05-04,2015-06-25,Empresa 3632,Bairro 2
1994,2347,2007-04-02,2007-04-24,Empresa 2347,Bairro 2
1995,2348,2007-04-02,2007-04-24,Empresa 2348,Bairro 2
1996,5113,2019-10-24,2019-10-25,Empresa 5113,Bairro 2
1997,1741,2002-01-02,2008-04-07,Empresa 1741,Bairro 2
1998,6068,2022-04-27,2022-04-27,Empresa 6068,Bairro 2
1999,2387,2007-06-05,2007-06-29,Empresa 2387,Bairro 2
2000,3968,2016-07-08,2016-08-23,Empresa 3968,Bairro 2
2001,2390,2007-06-01,2007-07-03,Empresa 2390,Bairro 2
2002,6056,2022-04-12,2022-04-13,Empresa 6056,Bairro 2
2003,3641,2015-06-11,2015-07-06,Empresa 3641,Bairro 2
2004,6054,2022-04-04,2022-04-11,Empresa 6054,Bairro 2
2005,1936,2003-11-20,2006-11-17,Empresa 1936,Bairro 2
2006,1933,2003-09-05,2009-01-07,Empresa 1933,Bairro 2
2007,5488,2020-09-10,2020-12-08,Empresa 5488,Bairro 2
2008,1909,2003-08-01,2009-01-07,Empresa 1909,Bairro 2
2009,5487,2020-11-04,2020-12-07,Empresa 5487,Bairro 2
2010,1874,2003-03-01,2008-08-26,Empresa 1874,Bairro 2
2011,2414,2007-03-28,2007-08-21,Empresa 2414,Bairro 2
2012,144,1993-07-01,2007-11-12,Empresa 144,Bairro 2
2013,3645,2015-06-23,2015-06-23,Empresa 3645,Bairro 2
2014,5482,2020-11-11,2020-12-02,Empresa 5482,Bairro 2
2015,5107,2019-10-14,2019-10-21,Empresa 5107,Bairro 2
2016,3655,2015-07-01,2015-07-15,Empresa 3655,Bairro 2
2017,3981,2016-02-04,2016-08-29,Empresa 3981,Bairro 2
2018,6043,2022-02-25,2022-03-29,Empresa 6043,Bairro 2
2019,2444,2007-09-13,2007-10-15,Empresa 2444,Bairro 2
2020,5106,2019-10-10,2019-10-18,Empresa 5106,Bairro 2
2021,2469,2007-07-10,2007-12-12,Empresa 2469,Bairro 2
2022,2505,2007-11-07,2008-03-07,Empresa 2505,Bairro 2
2023,4966,2019-06-11,2019-06-13,Empresa 4966,Bairro 2
2024,1459,1998-01-02,2006-11-07,Empresa 1459,Bairro 2
2025,4127,2016-12-01,2017-03-06,Empresa 4127,Bairro 2
2026,1038,1985-09-01,2009-01-07,Empresa 1038,Bairro 2
2027,3366,2014-05-19,2014-06-06,Empresa 3366,Bairro 2
2028,4132,2017-02-08,2017-03-10,Empresa 4132,Bairro 2
2029,3668,2006-05-08,2015-07-31,Empresa 3668,Bairro 2
2030,3670,2015-04-06,2015-08-03,Empresa 3670,Bairro 2
2031,3018,2011-07-04,2011-07-14,Empresa 3018,Bairro 2
2032,1836,2002-09-01,2007-12-07,Empresa 1836,Bairro 2
2033,3774,2015-11-25,2016-01-20,Empresa 3774,Bairro 2
2034,4362,2017-09-22,2017-10-13,Empresa 4362,Bairro 2
2035,3051,2011-11-01,2011-11-09,Empresa 3051,Bairro 2
2036,5465,2020-10-17,2020-11-19,Empresa 5465,Bairro 2
2037,5453,2017-12-18,2020-11-11,Empresa 5453,Bairro 2
2038,3669,2014-07-11,2015-07-31,Empresa 3669,Bairro 2
2039,1621,1999-11-01,2006-11-08,Empresa 1621,Bairro 2
2040,4133,2017-02-21,2017-03-10,Empresa 4133,Bairro 2
2041,3468,2014-10-01,2014-10-20,Empresa 3468,Bairro 2
2042,2584,2008-06-23,2008-07-23,Empresa 2584,Bairro 2
2043,2574,2008-06-13,2008-07-15,Empresa 2574,Bairro 2
2044,2632,2008-09-22,2008-10-03,Empresa 2632,Bairro 2
2045,2611,2008-07-30,2008-09-02,Empresa 2611,Bairro 2
2046,2636,2008-09-26,2008-10-10,Empresa 2636,Bairro 2
2047,5629,2021-03-20,2021-04-20,Empresa 5629,Bairro 2
2048,1775,2002-03-08,,Empresa 1775,Bairro 2
2049,1790,2002-04-01,2009-01-07,Empresa 1790,Bairro 2
2050,237,1988-03-01,2007-07-04,Empresa 237,Bairro 2
2051,4361,2017-09-11,2017-10-13,Empresa 4361,Bairro 2
2052,5987,2022-01-26,2022-02-02,Empresa 5987,Bairro 2
2053,4250,2017-06-29,2017-07-11,Empresa 4250,Bairro 2
2054,1755,2002-01-02,2009-01-07,Empresa 1755,Bairro 2
2055,4147,2017-03-06,2017-03-17,Empresa 4147,Bairro 2
2056,2726,2009-03-01,2009-04-03,Empresa 2726,Bairro 2
2057,3106,2012-09-03,2012-09-14,Empresa 3106,Bairro 2
2058,1729,2001-09-01,,Empresa 1729,Bairro 2
2059,3699,2015-08-24,2015-09-01,Empresa 3699,Bairro 2
2060,3703,2015-07-22,2015-09-04,Empresa 3703,Bairro 2
2061,3707,2015-08-27,2015-09-09,Empresa 3707,Bairro 2
2062,5417,2020-09-21,2020-10-15,Empresa 5417,Bairro 2
2063,2777,2009-01-02,2009-06-18,Empresa 2777,Bairro 2
2064,2752,2009-04-09,2009-05-11,Empresa 2752,Bairro 2
2065,3697,2015-08-12,2015-08-31,Empresa 3697,Bairro 2
2066,5092,2019-10-03,2019-10-03,Empresa 5092,Bairro 2
2067,2762,2009-05-15,2009-05-21,Empresa 2762,Bairro 2
2068,428,2012-03-21,2012-03-21,Empresa 428,Bairro 2
2069,5962,2021-12-21,2021-12-22,Empresa 5962,Bairro 2
2070,1683,2000-10-16,2009-01-07,Empresa 1683,Bairro 2
2071,892,1997-05-02,2007-12-21,Empresa 892,Bairro 2
2072,64,2010-04-22,2010-05-13,Empresa 64,Bairro 2
2073,55,2010-04-29,2010-04-30,Empresa 55,Bairro 2
2074,5083,2019-09-24,2019-09-26,Empresa 5083,Bairro 2
2075,5951,2021-09-24,2021-12-14,Empresa 5951,Bairro 2
2076,5082,2019-09-24,2019-09-26,Empresa 5082,Bairro 2
2077,3264,1992-11-30,2014-01-13,Empresa 3264,Bairro 2
2078,5081,2019-09-19,2019-09-26,Empresa 5081,Bairro 2
2079,5589,2021-03-01,2021-03-18,Empresa 5589,Bairro 2
2080,2861,2008-05-07,2009-12-11,Empresa 2861,Bairro 2
2081,2463,2007-10-29,2007-11-27,Empresa 2463,Bairro 2
2082,4958,2019-05-15,2019-06-07,Empresa 4958,Bairro 2
2083,5946,2021-11-25,2021-11-29,Empresa 5946,Bairro 2
2084,2880,2009-02-09,2010-02-12,Empresa 2880,Bairro 2
2085,2866,2009-11-01,2010-01-05,Empresa 2866,Bairro 2
2086,2872,2009-12-10,2010-01-28,Empresa 2872,Bairro 2
2087,1258,1993-08-01,2009-01-07,Empresa 1258,Bairro 2
2088,5933,2021-11-17,2021-11-22,Empresa 5933,Bairro 2
2089,2863,2009-09-23,2009-12-14,Empresa 2863,Bairro 2
2090,2868,2010-02-22,2010-01-14,Empresa 2868,Bairro 2
2091,2881,2010-02-05,2010-02-12,Empresa 2881,Bairro 2
2092,5395,2020-08-05,2020-09-17,Empresa 5395,Bairro 2
2093,3728,2015-05-29,2015-10-15,Empresa 3728,Bairro 2
2094,2944,2010-08-10,2010-09-22,Empresa 2944,Bairro 2
2095,2928,2010-06-10,2010-08-02,Empresa 2928,Bairro 2
2096,2919,2010-07-26,2010-07-09,Empresa 2919,Bairro 2
2097,5927,2021-09-27,2021-11-16,Empresa 5927,Bairro 2
2098,4161,2017-03-17,2017-03-30,Empresa 4161,Bairro 2
2099,5909,2021-10-25,2021-10-28,Empresa 5909,Bairro 2
2100,5908,2021-10-08,2021-10-26,Empresa 5908,Bairro 2
2101,3146,2013-01-30,2013-05-24,Empresa 3146,Bairro 2
2102,5390,2020-07-16,2020-09-14,Empresa 5390,Bairro 2
2103,2843,2009-11-01,2009-10-29,Empresa 2843,Bairro 2
2104,5891,2021-04-16,2021-10-06,Empresa 5891,Bairro 2
2105,2534,2008-04-01,2008-05-08,Empresa 2534,Bairro 2
2106,1604,1999-01-01,2012-03-28,Empresa 1604,Bairro 2
2107,2996,2011-03-28,2011-04-12,Empresa 2996,Bairro 2
2108,970,1983-12-01,2006-10-18,Empresa 970,Bairro 2
2109,3743,2015-10-21,2015-11-25,Empresa 3743,Bairro 2
2110,4329,2017-08-21,2017-09-19,Empresa 4329,Bairro 2
2111,5865,2021-08-12,2021-09-15,Empresa 5865,Bairro 2
2112,3054,2011-11-22,2011-12-05,Empresa 3054,Bairro 2
2113,204,2011-02-15,2011-03-16,Empresa 204,Bairro 2
2114,1219,1992-06-01,2007-08-07,Empresa 1219,Bairro 2
2115,3065,2011-12-13,2012-02-02,Empresa 3065,Bairro 2
2116,3076,2012-03-23,2012-04-11,Empresa 3076,Bairro 2
2117,1598,1999-06-01,2007-02-12,Empresa 1598,Bairro 2
2118,3074,2011-08-18,2012-03-30,Empresa 3074,Bairro 2
2119,3063,2012-01-02,2012-01-13,Empresa 3063,Bairro 2
2120,1583,1999-05-01,2007-03-16,Empresa 1583,Bairro 2
2121,3061,2011-08-11,2012-01-03,Empresa 3061,Bairro 2
2122,3077,2012-04-10,2012-04-12,Empresa 3077,Bairro 2
2123,206,2011-03-15,2011-03-23,Empresa 206,Bairro 2
2124,5059,2019-08-29,2019-09-04,Empresa 5059,Bairro 2
2125,3253,1989-06-30,2014-01-13,Empresa 3253,Bairro 2
2126,3084,2012-05-02,2012-06-13,Empresa 3084,Bairro 2
2127,3345,2014-04-09,2014-04-09,Empresa 3345,Bairro 2
2128,3092,2012-07-02,2012-07-02,Empresa 3092,Bairro 2
2129,1573,1999-03-08,2009-01-07,Empresa 1573,Bairro 2
2130,3102,2003-12-03,2012-09-04,Empresa 3102,Bairro 2
2131,3145,2011-02-11,2013-05-20,Empresa 3145,Bairro 2
2132,4959,2019-06-03,2019-06-10,Empresa 4959,Bairro 2
2133,5354,2020-07-27,2020-08-17,Empresa 5354,Bairro 2
2134,3163,2013-04-15,2013-07-09,Empresa 3163,Bairro 2
2135,3762,2015-12-15,2016-01-05,Empresa 3762,Bairro 2
2136,1560,1999-01-01,2006-08-28,Empresa 1560,Bairro 2
2137,1543,1998-09-01,2009-01-07,Empresa 1543,Bairro 2
2138,3486,2014-09-10,2014-11-13,Empresa 3486,Bairro 2
2139,5844,2021-06-11,2021-08-30,Empresa 5844,Bairro 2
2140,5843,2021-08-09,2021-08-27,Empresa 5843,Bairro 2
2141,3247,2013-12-13,2013-12-13,Empresa 3247,Bairro 2
2142,5833,2021-08-20,2021-08-20,Empresa 5833,Bairro 2
2143,3244,2006-08-11,2014-01-10,Empresa 3244,Bairro 2
2144,5827,2021-08-02,2021-08-16,Empresa 5827,Bairro 2
2145,3238,1998-09-01,2014-01-09,Empresa 3238,Bairro 2
2146,4264,2017-07-06,2017-07-25,Empresa 4264,Bairro 2
2147,5050,2019-08-12,2019-08-29,Empresa 5050,Bairro 2
2148,295,2011-07-20,2011-08-04,Empresa 295,Bairro 2
2149,4938,2019-03-06,2019-05-21,Empresa 4938,Bairro 2
2150,3234,2005-02-03,2014-01-09,Empresa 3234,Bairro 2
2151,1963,2004-05-02,2013-05-23,Empresa 1963,Bairro 2
2152,2772,2009-03-20,2009-06-05,Empresa 2772,Bairro 2
2153,306,2009-04-28,2011-08-31,Empresa 306,Bairro 2
2154,3296,2014-02-20,2014-02-28,Empresa 3296,Bairro 2
2155,4937,2019-03-06,2019-05-21,Empresa 4937,Bairro 2
2156,3461,2014-05-02,2014-10-08,Empresa 3461,Bairro 2
2157,4036,2016-05-25,2016-10-27,Empresa 4036,Bairro 2
2158,3099,2012-07-01,2012-08-02,Empresa 3099,Bairro 2
2159,4326,2017-08-03,2017-09-18,Empresa 4326,Bairro 2
2160,4028,2016-08-01,2016-10-19,Empresa 4028,Bairro 2
2161,1464,1997-01-01,2009-11-05,Empresa 1464,Bairro 2
2162,3779,2015-11-10,2016-01-26,Empresa 3779,Bairro 2
2163,5823,2021-07-22,2021-08-12,Empresa 5823,Bairro 2
2164,5870,2021-08-19,2021-09-20,Empresa 5870,Bairro 2
2165,1428,1997-05-02,2006-09-21,Empresa 1428,Bairro 2
2166,1416,1997-01-02,2009-01-07,Empresa 1416,Bairro 2
2167,2593,2008-06-23,2008-08-04,Empresa 2593,Bairro 2
2168,1415,1996-08-01,2009-01-07,Empresa 1415,Bairro 2
2169,5043,2019-07-31,2019-08-23,Empresa 5043,Bairro 2
2170,1407,1996-08-01,2009-01-07,Empresa 1407,Bairro 2
2171,5324,2020-07-09,2020-07-16,Empresa 5324,Bairro 2
2172,2758,2009-04-01,2009-05-13,Empresa 2758,Bairro 3
2173,5094,2019-09-18,2019-10-04,Empresa 5094,Bairro 3
2174,4619,2018-05-07,2018-05-22,Empresa 4619,Bairro 3
2175,1284,1994-01-03,2007-11-19,Empresa 1284,Bairro 3
2176,1938,2003-09-01,2008-03-31,Empresa 1938,Bairro 3
2177,1937,2003-11-21,2009-06-22,Empresa 1937,Bairro 3
2178,3590,2015-04-17,2015-04-17,Empresa 3590,Bairro 3
2179,1960,2004-02-01,2009-01-07,Empresa 1960,Bairro 3
2180,1974,2004-05-01,2007-10-19,Empresa 1974,Bairro 3
2181,4629,2018-05-23,2018-05-28,Empresa 4629,Bairro 3
2182,1796,2002-05-02,,Empresa 1796,Bairro 3
2183,4800,2018-10-11,2018-10-29,Empresa 4800,Bairro 3
2184,1971,2004-04-02,2009-01-07,Empresa 1971,Bairro 3
2185,5029,2008-11-01,2019-08-14,Empresa 5029,Bairro 3
2186,4829,2018-10-16,2018-12-18,Empresa 4829,Bairro 3
2187,3557,2015-02-23,2015-06-10,Empresa 3557,Bairro 3
2188,3428,2014-06-01,2014-06-01,Empresa 3428,Bairro 3
2189,2401,2006-12-12,2007-07-30,Empresa 2401,Bairro 3
2190,2065,2005-03-01,2009-01-07,Empresa 2065,Bairro 3
2191,6172,2022-08-08,2022-08-09,Empresa 6172,Bairro 3
2192,2106,2005-05-31,2009-01-07,Empresa 2106,Bairro 3
2193,2676,2008-11-25,2008-12-15,Empresa 2676,Bairro 3
2194,1953,2004-02-02,2009-01-07,Empresa 1953,Bairro 3
2195,554,2012-07-02,2012-09-14,Empresa 554,Bairro 3
2196,4663,2018-04-16,2018-06-26,Empresa 4663,Bairro 3
2197,3549,2014-12-20,2014-12-20,Empresa 3549,Bairro 3
2198,4063,2016-09-13,2016-09-13,Empresa 4063,Bairro 3
2199,137,2010-10-01,2010-11-01,Empresa 137,Bairro 3
2200,4694,2017-11-14,2018-07-18,Empresa 4694,Bairro 3
2201,5804,2021-07-27,2021-07-28,Empresa 5804,Bairro 3
2202,5156,2019-07-12,2019-12-13,Empresa 5156,Bairro 3
2203,1824,2002-08-01,2009-01-07,Empresa 1824,Bairro 3
2204,2376,2007-05-02,2007-06-20,Empresa 2376,Bairro 3
2205,4041,2016-09-21,2016-11-08,Empresa 4041,Bairro 3
2206,869,1973-10-01,2009-01-07,Empresa 869,Bairro 3
2207,4815,2018-11-06,2018-11-29,Empresa 4815,Bairro 3
2208,279,2011-06-30,2011-07-13,Empresa 279,Bairro 3
2209,4945,2019-04-30,2019-05-23,Empresa 4945,Bairro 3
2210,4749,2016-05-31,2018-09-10,Empresa 4749,Bairro 3
2211,1323,1994-12-01,2009-01-07,Empresa 1323,Bairro 3
2212,4747,2018-08-29,2018-09-06,Empresa 4747,Bairro 3
2213,555,2012-03-15,2012-09-14,Empresa 555,Bairro 3
2214,3050,2011-08-02,2011-11-07,Empresa 3050,Bairro 3
2215,5645,2019-05-17,2021-04-29,Empresa 5645,Bairro 3
2216,3520,2003-01-31,2015-01-14,Empresa 3520,Bairro 3
2217,1346,1995-07-01,2009-01-07,Empresa 1346,Bairro 3
2218,3847,2016-03-15,2016-04-11,Empresa 3847,Bairro 3
2219,5386,2019-11-26,2020-09-09,Empresa 5386,Bairro 3
2220,5077,2018-11-30,2019-09-24,Empresa 5077,Bairro 3
2221,5622,2021-03-31,2021-04-12,Empresa 5622,Bairro 3
2222,4897,2019-01-29,2019-04-04,Empresa 4897,Bairro 3
2223,1536,1998-06-01,2009-01-07,Empresa 1536,Bairro 3
2224,69,2010-05-20,2010-05-31,Empresa 69,Bairro 3
2225,5361,2020-05-02,2020-08-21,Empresa 5361,Bairro 3
2226,3171,2013-07-30,2013-08-14,Empresa 3171,Bairro 3
2227,6084,2022-04-28,2022-05-12,Empresa 6084,Bairro 3
2228,317,2011-09-22,2011-09-28,Empresa 317,Bairro 3
2229,5244,2020-03-16,2020-03-20,Empresa 5244,Bairro 3
2230,238,2011-04-20,2011-05-12,Empresa 238,Bairro 3
2231,3435,2014-08-05,2014-08-05,Empresa 3435,Bairro 3
2232,969,1974-03-01,2012-07-30,Empresa 969,Bairro 3
2233,6033,2022-03-18,2022-03-21,Empresa 6033,Bairro 3
2234,5913,2021-11-01,2021-11-04,Empresa 5913,Bairro 3
2235,5618,2021-03-24,2021-04-08,Empresa 5618,Bairro 3
2236,968,1970-03-13,2007-06-01,Empresa 968,Bairro 3
2237,465,2012-05-15,2012-05-17,Empresa 465,Bairro 3
2238,5546,2021-01-25,2021-02-11,Empresa 5546,Bairro 3
2239,996,1978-09-02,2007-03-14,Empresa 996,Bairro 3
2240,4094,2016-12-01,2017-01-25,Empresa 4094,Bairro 3
2241,5667,2021-05-18,2021-05-20,Empresa 5667,Bairro 3
2242,3450,2014-06-20,2014-06-20,Empresa 3450,Bairro 3
2243,486,2012-05-17,2012-06-13,Empresa 486,Bairro 3
2244,3730,2015-07-20,2015-10-16,Empresa 3730,Bairro 3
2245,416,2012-02-07,2012-03-08,Empresa 416,Bairro 3
2246,566,2012-09-01,2012-09-24,Empresa 566,Bairro 3
2247,3897,2016-05-30,2016-06-16,Empresa 3897,Bairro 3
2248,3416,2014-07-11,2014-08-19,Empresa 3416,Bairro 3
2249,6067,2022-04-25,2022-04-26,Empresa 6067,Bairro 3
2250,5606,2021-03-17,2021-03-29,Empresa 5606,Bairro 3
2251,3047,2010-03-29,2011-10-24,Empresa 3047,Bairro 3
2252,367,2012-01-12,2012-01-17,Empresa 367,Bairro 3
2253,3659,2015-03-26,2015-07-20,Empresa 3659,Bairro 3
2254,5677,2021-05-20,2021-05-25,Empresa 5677,Bairro 3
2255,1063,1987-06-15,2009-01-07,Empresa 1063,Bairro 3
2256,887,2001-01-02,,Empresa 887,Bairro 3
2257,4032,2014-03-15,2016-10-24,Empresa 4032,Bairro 3
2258,1191,1991-07-01,2009-01-07,Empresa 1191,Bairro 3
2259,779,2013-08-23,2013-09-19,Empresa 779,Bairro 3
2260,2970,2010-11-30,2010-12-10,Empresa 2970,Bairro 3
2261,5880,2021-09-16,2021-09-28,Empresa 5880,Bairro 3
2262,2363,2007-05-02,2007-06-04,Empresa 2363,Bairro 3
2263,5940,2021-11-24,2021-11-24,Empresa 5940,Bairro 3
2264,2915,2010-03-24,2010-06-22,Empresa 2915,Bairro 3
2265,1301,1994-07-01,2006-11-17,Empresa 1301,Bairro 3
2266,5945,2021-11-26,2021-11-29,Empresa 5945,Bairro 3
2267,3898,2015-10-02,2016-06-16,Empresa 3898,Bairro 3
2268,2217,2006-03-15,2009-01-07,Empresa 2217,Bairro 3
2269,1480,1998-03-15,2009-01-07,Empresa 1480,Bairro 3
2270,913,1993-01-02,2009-01-07,Empresa 913,Bairro 3
2271,5208,2020-02-18,2020-02-21,Empresa 5208,Bairro 3
2272,2792,2009-07-01,2009-07-06,Empresa 2792,Bairro 3
2273,2799,2009-07-20,2009-07-28,Empresa 2799,Bairro 3
2274,1017,1985-03-01,2009-01-07,Empresa 1017,Bairro 3
2275,732,2013-07-10,2013-07-23,Empresa 732,Bairro 3
2276,1066,1973-08-01,2009-01-07,Empresa 1066,Bairro 3
2277,1622,1999-11-01,2009-01-07,Empresa 1622,Bairro 3
2278,2109,2005-04-04,2009-01-07,Empresa 2109,Bairro 3
2279,6061,2022-04-14,2022-04-18,Empresa 6061,Bairro 3
2280,14,2009-12-01,2009-12-17,Empresa 14,Bairro 3
2281,2187,2006-02-01,2007-02-09,Empresa 2187,Bairro 3
2282,332,2011-09-01,2011-11-01,Empresa 332,Bairro 3
2283,2300,2006-11-01,2006-11-16,Empresa 2300,Bairro 3
2284,2313,2006-12-06,2006-12-21,Empresa 2313,Bairro 3
2285,2484,2008-01-02,2008-02-07,Empresa 2484,Bairro 3
2286,4075,2016-12-01,2016-12-14,Empresa 4075,Bairro 3
2287,687,2013-04-16,2013-05-23,Empresa 687,Bairro 3
2288,2719,2009-03-02,2009-03-19,Empresa 2719,Bairro 3
2289,2531,2008-04-30,2008-04-30,Empresa 2531,Bairro 3
2290,6018,2021-09-20,2022-03-09,Empresa 6018,Bairro 3
2291,1954,2004-04-01,2009-01-07,Empresa 1954,Bairro 3
2292,3572,2015-02-18,2015-04-22,Empresa 3572,Bairro 3
2293,1841,2002-07-10,2010-10-28,Empresa 1841,Bairro 3
2294,3911,2016-06-27,2016-06-28,Empresa 3911,Bairro 3
2295,3797,2016-01-27,2016-02-15,Empresa 3797,Bairro 3
2296,6015,2022-03-04,2022-03-08,Empresa 6015,Bairro 3
2297,2675,2008-04-01,2008-12-15,Empresa 2675,Bairro 3
2298,859,1988-01-03,2009-01-07,Empresa 859,Bairro 3
2299,2337,2007-02-01,2007-03-28,Empresa 2337,Bairro 3
2300,4049,2016-09-26,2016-11-22,Empresa 4049,Bairro 3
2301,2710,2009-03-01,2009-03-05,Empresa 2710,Bairro 3
2302,2728,2009-01-02,2009-04-07,Empresa 2728,Bairro 3
2303,2175,2005-11-10,2009-01-07,Empresa 2175,Bairro 3
2304,2734,2009-03-16,2009-04-17,Empresa 2734,Bairro 3
2305,3023,2010-03-11,2011-07-22,Empresa 3023,Bairro 3
2306,2981,2010-12-01,2011-02-14,Empresa 2981,Bairro 3
2307,3411,2014-06-28,2014-06-28,Empresa 3411,Bairro 3
2308,3144,2013-05-02,2013-05-17,Empresa 3144,Bairro 3
2309,1879,2003-04-01,2007-09-11,Empresa 1879,Bairro 3
2310,2508,2007-12-13,2008-03-11,Empresa 2508,Bairro 3
2311,2320,2007-01-02,2007-02-09,Empresa 2320,Bairro 3
2312,2326,2006-11-22,2007-03-09,Empresa 2326,Bairro 3
2313,2358,1994-09-01,2007-05-28,Empresa 2358,Bairro 3
2314,2907,1989-07-27,2010-06-07,Empresa 2907,Bairro 3
2315,2520,2008-02-12,2008-04-08,Empresa 2520,Bairro 3
2316,1422,1996-08-01,2008-12-17,Empresa 1422,Bairro 3
2317,3615,2015-05-01,2015-06-02,Empresa 3615,Bairro 3
2318,1374,1995-10-02,2006-11-08,Empresa 1374,Bairro 3
2319,5689,2021-05-24,2021-05-27,Empresa 5689,Bairro 3
2320,3310,2014-02-18,2014-03-28,Empresa 3310,Bairro 3
2321,6331,2023-02-10,2023-02-10,Empresa 6331,Bairro 3
2322,3479,2014-09-30,2014-09-30,Empresa 3479,Bairro 3
2323,1577,1999-04-01,2006-11-08,Empresa 1577,Bairro 3
2324,2840,2009-10-15,2009-10-19,Empresa 2840,Bairro 3
2325,774,2013-08-23,2013-09-12,Empresa 774,Bairro 3
2326,5596,2021-03-10,2021-03-22,Empresa 5596,Bairro 3
2327,749,2013-06-04,2013-08-07,Empresa 749,Bairro 3
2328,1453,1997-10-01,2006-10-16,Empresa 1453,Bairro 3
2329,5119,2019-10-16,2019-10-31,Empresa 5119,Bairro 3
2330,1031,1986-06-01,2007-03-02,Empresa 1031,Bairro 3
2331,544,2012-08-01,2012-08-31,Empresa 544,Bairro 3
2332,3913,2016-06-14,2016-06-29,Empresa 3913,Bairro 3
2333,3377,2014-05-30,2014-05-30,Empresa 3377,Bairro 3
2334,575,2012-09-03,2012-10-09,Empresa 575,Bairro 3
2335,1382,1996-04-01,2006-08-28,Empresa 1382,Bairro 3
2336,1948,2004-03-01,2009-01-07,Empresa 1948,Bairro 3
2337,1162,1978-06-06,2008-12-17,Empresa 1162,Bairro 3
2338,2850,2009-11-03,2009-11-13,Empresa 2850,Bairro 3
2339,756,2013-08-06,2013-08-15,Empresa 756,Bairro 3
2340,2887,2010-03-09,2010-03-18,Empresa 2887,Bairro 3
2341,3834,2016-03-14,2016-03-28,Empresa 3834,Bairro 3
2342,5592,2021-01-06,2021-03-19,Empresa 5592,Bairro 3
2343,5709,2021-05-20,2021-06-11,Empresa 5709,Bairro 3
2344,5867,2017-09-04,2021-09-17,Empresa 5867,Bairro 3
2345,320,2011-07-26,2011-09-30,Empresa 320,Bairro 3
2346,6100,2022-06-06,2022-06-06,Empresa 6100,Bairro 3
2347,2956,2010-07-29,2010-10-27,Empresa 2956,Bairro 3
